YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NS9/TE2,3970,2640
2025-11,WEEKDAY,18,TRAIN,SE1,5226,9619
2025-11,WEEKDAY,18,TRAIN,TE4,14714,11381
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,SW1,51,45
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,38122,44023
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,TE26,9767,8989
2025-11,WEEKDAY,15,TRAIN,DT18,12681,7774
2025-11,WEEKDAY,15,TRAIN,TE3,10021,8200
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,DT24,1119,3036
2025-11,WEEKDAY,15,TRAIN,CC23,11799,5441
2025-11,WEEKDAY,13,TRAIN,EW20,11377,10773
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,NE8,24763,27421
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,DT29,3723,4357
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,DT7,47,5
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,TE15,6139,6303
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,EW25,939,4079
2025-11,WEEKDAY,23,TRAIN,NS23,18068,3810
2025-11,WEEKDAY,22,TRAIN,PW7,1093,2820
2025-11,WEEKDAY,21,TRAIN,EW5,18456,38914
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1355,176
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,PW3,450,420
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,CC27,5,1
2025-11,WEEKDAY,10,TRAIN,DT24,5692,2793
2025-11,WEEKDAY,6,TRAIN,EW2/DT32,47650,21810
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,DT20,86,175
2025-11,WEEKDAY,5,TRAIN,SE5,983,263
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,DT8,2760,1422
2025-11,WEEKDAY,0,TRAIN,BP13,1,1
2025-11,WEEKDAY,20,TRAIN,BP13,461,1511
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,PE5,525,12
2025-11,WEEKDAY,7,TRAIN,CC5,2925,6592
2025-11,WEEKDAY,20,TRAIN,TE22,9973,3988
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,TE25,839,664
2025-11,WEEKDAY,13,TRAIN,BP5,1975,2158
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW25,7681,7766
2025-11,WEEKDAY,9,TRAIN,DT13,8174,19738
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,BP11,1563,1681
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NE11,3589,3317
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,DT25,153,34
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,DT24,347,2143
2025-11,WEEKDAY,16,TRAIN,BP2,1738,2504
2025-11,WEEKDAY,17,TRAIN,EW31,30520,1721
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,CC12,3332,3303
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,TE28,2431,1630
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,SE4,114,901
2025-11,WEEKDAY,12,TRAIN,TE14/NS22,52888,99689
2025-11,WEEKDAY,13,TRAIN,NS14,25438,20388
2025-11,WEEKDAY,23,TRAIN,CC16,677,1925
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,SW2,260,80
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,10996,7610
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,EW27,20612,16577
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,12621,14038
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1609,1217
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,BP11,254,1486
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,NS24/NE6/CC1,26538,27585
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,EW1,17472,7760
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,NE18,5614,6362
2025-11,WEEKDAY,23,TRAIN,SW1,266,616
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,EW28,20238,8281
2025-11,WEEKDAY,8,TRAIN,TE4,10230,13864
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,TE8,5331,3573
2025-11,WEEKDAY,8,TRAIN,SW1,5081,7823
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,37263,40819
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,BP13,373,20
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,DT33,2016,11717
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,DT5,7654,9745
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE1,2311,1254
2025-11,WEEKDAY,14,TRAIN,PE7,3142,4103
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,CG2,14292,14907
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,EW4,7762,6988
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,NE8,7194,4967
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW22,2814,2953
2025-11,WEEKDAY,18,TRAIN,EW23,104100,125447
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1561,1707
2025-11,WEEKDAY,15,TRAIN,BP7,719,1146
2025-11,WEEKDAY,7,TRAIN,BP4,6252,6861
2025-11,WEEKDAY,8,TRAIN,NS13,136385,46326
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,TE3,388,3515
2025-11,WEEKDAY,14,TRAIN,CC10/DT26,11052,12103
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,SE1,2827,1218
2025-11,WEEKDAY,13,TRAIN,NS25/EW13,61434,50956
2025-11,WEEKDAY,13,TRAIN,EW18,15198,16095
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,SE5,1695,693
2025-11,WEEKDAY,6,TRAIN,BP9,3827,1377
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,TE4,3207,2145
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,PE4,444,941
2025-11,WEEKDAY,5,TRAIN,PE4,627,117
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,CC8,4652,3802
2025-11,WEEKDAY,17,TRAIN,DT8,8845,6406
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,SE2,2542,3302
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,TE24,2550,1251
2025-11,WEEKDAY,18,TRAIN,DT13,27751,19863
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,NE9,14758,9324
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,NS18,887,5007
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,21837,47048
2025-11,WEEKDAY,8,TRAIN,NS15,32929,99320
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,PW4,1483,530
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE15,3563,5545
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,SW6,2885,1023
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,NS12,12329,7472
2025-11,WEEKDAY,23,TRAIN,CC24,2069,1129
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,TE15,5051,6071
2025-11,WEEKDAY,17,TRAIN,BP3,4481,6746
2025-11,WEEKDAY,8,TRAIN,EW11,25584,42370
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,BP12,1687,881
2025-11,WEEKDAY,13,TRAIN,NS11,30889,27218
2025-11,WEEKDAY,16,TRAIN,SE4,2980,4182
2025-11,WEEKDAY,9,TRAIN,EW16/NE3/TE17,28859,70823
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,CC5,127,82
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,DT28,6059,3025
2025-11,WEEKDAY,23,TRAIN,CC28,221,1308
2025-11,WEEKDAY,16,TRAIN,EW5,28567,35460
2025-11,WEEKDAY,17,TRAIN,TE4,15868,6847
2025-11,WEEKDAY,20,TRAIN,CC4/DT15,33169,7247
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,DT2,1761,789
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,BP2,1107,1396
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,EW11,12885,10843
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NE9,10849,10224
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,TE23,511,897
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,NE9,91,428
2025-11,WEEKDAY,8,TRAIN,EW1,102433,26121
2025-11,WEEKDAY,17,TRAIN,PW4,5256,7537
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,PW3,464,526
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,NE4/DT19,30322,43397
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,DT28,2996,7742
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,TE25,1574,1722
2025-11,WEEKDAY,6,TRAIN,DT8,1455,3539
2025-11,WEEKDAY,11,TRAIN,NS14,29735,14656
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,TE27,4096,1952
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,NS14,18612,11864
2025-11,WEEKDAY,20,TRAIN,NE14,15815,48162
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,TE12,2050,1894
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NE13,3986,2832
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,SE1,2035,2424
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW5,18230,17274
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,PE6,271,1263
2025-11,WEEKDAY,12,TRAIN,NS23,25681,51801
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,BP11,2186,1389
2025-11,WEEKDAY,8,TRAIN,TE27,18078,3766
2025-11,WEEKDAY,18,TRAIN,CC12,12067,19091
2025-11,WEEKDAY,18,TRAIN,PW4,4798,11080
2025-11,WEEKDAY,6,TRAIN,EW33,18134,6649
2025-11,WEEKDAY,14,TRAIN,TE29,2305,3145
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NS18,746,137
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,CC7,3701,2553
2025-11,WEEKDAY,8,TRAIN,NS12,71099,20035
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,TE26,1752,2208
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,EW20,5579,5189
2025-11,WEEKDAY,9,TRAIN,CE1/DT16,7741,40842
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS23,1877,7610
2025-11,WEEKDAY,19,TRAIN,DT22,12651,21067
2025-11,WEEKDAY,6,TRAIN,DT5,11622,4891
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,TE26,9756,8480
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,PE4,678,307
2025-11,WEEKDAY,8,TRAIN,NS23,16438,52989
2025-11,WEEKDAY,18,TRAIN,TE25,4185,8378
2025-11,WEEKDAY,0,TRAIN,NS17/CC15,774,2094
2025-11,WEEKDAY,20,TRAIN,CC19/DT9,5040,4197
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NS3,7894,2628
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,EW27,31292,38646
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS8,11161,5531
2025-11,WEEKDAY,0,TRAIN,DT4,4,327
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,NS12,9153,9057
2025-11,WEEKDAY,11,TRAIN,CC11,10525,12409
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE7,3638,2579
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,TE7,3847,3136
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,PW6,1249,377
2025-11,WEEKDAY,19,TRAIN,CC25,13015,9584
2025-11,WEEKDAY,14,TRAIN,PW6,1459,1553
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,TE11,581,1306
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,DT18,469,2041
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,TE16,5084,3887
2025-11,WEEKDAY,6,TRAIN,DT21,1233,2516
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,DT27,4360,5469
2025-11,WEEKDAY,21,TRAIN,CC2,7657,2037
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,EW21/CC22,11667,13156
2025-11,WEEKDAY,22,TRAIN,TE7,1242,5255
2025-11,WEEKDAY,20,TRAIN,TE28,1744,5667
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,TE8,166,275
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,PE3,2361,3999
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,DT23,1116,1380
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,PW7,2158,1526
2025-11,WEEKDAY,12,TRAIN,PE2,5931,4159
2025-11,WEEKDAY,15,TRAIN,NS20,47099,30575
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,NS8,514,1489
2025-11,WEEKDAY,16,TRAIN,CC12,8018,6570
2025-11,WEEKDAY,11,TRAIN,EW33,3208,1720
2025-11,WEEKDAY,11,TRAIN,TE25,2939,1840
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1296,2658
2025-11,WEEKDAY,22,TRAIN,CC24,9576,3361
2025-11,WEEKDAY,15,TRAIN,BP12,1859,1785
2025-11,WEEKDAY,21,TRAIN,PE2,1144,8039
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,TE29,2089,1700
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,DT28,4675,3925
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,DT5,9143,8491
2025-11,WEEKDAY,9,TRAIN,CC25,8428,12338
2025-11,WEEKDAY,0,TRAIN,SE4,32,432
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NE9,13132,12172
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,DT10,637,414
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,DT2,63,448
2025-11,WEEKDAY,9,TRAIN,EW23,56925,51179
2025-11,WEEKDAY,23,TRAIN,NS4/BP1,5590,16239
2025-11,WEEKDAY,19,TRAIN,DT25,4462,8634
2025-11,WEEKDAY,20,TRAIN,PW2,327,45
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NE12/CC13,33966,34741
2025-11,WEEKDAY,23,TRAIN,CC8,607,2772
2025-11,WEEKDAY,7,TRAIN,NE5,2318,17378
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,SE5,1190,1318
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,NE9,4094,9985
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,DT4,63,642
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,TE7,976,2826
2025-11,WEEKDAY,11,TRAIN,DT3,6572,2542
2025-11,WEEKDAY,17,TRAIN,TE16,14849,10784
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,NS8,4493,7175
2025-11,WEEKDAY,9,TRAIN,NE13,35220,20146
2025-11,WEEKDAY,14,TRAIN,NS13,37574,41990
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,PE5,3064,3195
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,EW31,2218,2759
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,NE15,7929,15802
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,EW8/CC9,28709,18243
2025-11,WEEKDAY,5,TRAIN,EW2/DT32,13449,1891
2025-11,WEEKDAY,7,TRAIN,PE5,21106,5443
2025-11,WEEKDAY,16,TRAIN,NS14,24841,32280
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,TE11,29,6
2025-11,WEEKDAY,7,TRAIN,TE3,37776,18041
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,EW23,22134,17908
2025-11,WEEKDAY,14,TRAIN,NS8,13402,12223
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,DT21,4362,5695
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NE4/DT19,42164,35466
2025-11,WEEKDAY,16,TRAIN,SW4,2633,3529
2025-11,WEEKDAY,23,TRAIN,EW30,223,560
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2909,3577
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,NS11,15309,26549
2025-11,WEEKDAY,9,TRAIN,CC2,1874,15325
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,PE7,12,283
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,TE18,147,148
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,TE26,1389,1486
2025-11,WEEKDAY,6,TRAIN,EW19,15213,7118
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,EW14/NS26,1741,7762
2025-11,WEEKDAY,20,TRAIN,CG1/DT35,25564,4669
2025-11,WEEKDAY,11,TRAIN,DT10,4470,1730
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,DT28,7348,6960
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,SW8,1296,755
2025-11,WEEKDAY,12,TRAIN,NE7/DT12,39597,33912
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS25/EW13,2118,13839
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,TE3,5412,5707
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,DT18,2566,1112
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,3364,8354
2025-11,WEEKDAY,7,TRAIN,EW32,5230,34573
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,CC10/DT26,8935,5619
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,EW28,3771,15522
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,PW2,140,194
2025-11,WEEKDAY,18,TRAIN,SW3,2333,5011
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,TE26,2748,5533
2025-11,WEEKDAY,0,TRAIN,EW1,2,4248
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,NE7/DT12,13409,6329
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NE7/DT12,4680,4365
2025-11,WEEKDAY,19,TRAIN,TE5,6663,12275
2025-11,WEEKDAY,5,TRAIN,DT4,220,2
2025-11,WEEKDAY,10,TRAIN,TE8,7550,8044
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,PW5,2332,753
2025-11,WEEKDAY,12,TRAIN,TE15,8580,12124
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NS7,16676,14881
2025-11,WEEKDAY,17,TRAIN,NS21/DT11,96948,94832
2025-11,WEEKDAY,9,TRAIN,DT8,6650,4324
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,DT22,280,373
2025-11,WEEKDAY,23,TRAIN,TE25,268,999
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,BP12,228,923
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,CC14,3743,3773
2025-11,WEEKDAY,5,TRAIN,DT24,1586,1
2025-11,WEEKDAY,11,TRAIN,EW21/CC22,22783,19123
2025-11,WEEKDAY,20,TRAIN,TE8,11788,9970
2025-11,WEEKDAY,11,TRAIN,SW6,3762,1841
2025-11,WEEKDAY,6,TRAIN,NS28,330,1957
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,DT10,1940,1252
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,NE10,2609,6857
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,PW1,138,17
2025-11,WEEKDAY,20,TRAIN,NE10,11428,19746
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,NS17/CC15,23026,6624
2025-11,WEEKDAY,23,TRAIN,EW16/NE3/TE17,6709,5678
2025-11,WEEKDAY,22,TRAIN,CC26,2770,1766
2025-11,WEEKDAY,5,TRAIN,NE4/DT19,1332,57
2025-11,WEEKDAY,10,TRAIN,BP5,2129,1396
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,DT5,8886,8407
2025-11,WEEKDAY,14,TRAIN,CC20,4626,4789
2025-11,WEEKDAY,0,TRAIN,NS14,1030,5077
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,TE25,11,0
2025-11,WEEKDAY,23,TRAIN,DT22,4216,5324
2025-11,WEEKDAY,15,TRAIN,CC20,4180,5259
2025-11,WEEKDAY,20,TRAIN,NE7/DT12,32544,25647
2025-11,WEEKDAY,13,TRAIN,TE8,10539,9553
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3926,2507
2025-11,WEEKDAY,13,TRAIN,CC12,12490,7380
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW28,14023,11730
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,NE15,11305,12124
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,TE28,2332,1798
2025-11,WEEKDAY,19,TRAIN,PE6,6400,14700
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,NS27/CE2/TE20,1814,2234
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE28,2327,1289
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,DT18,4289,4191
2025-11,WEEKDAY,21,TRAIN,NS2,15988,35773
2025-11,WEEKDAY,8,TRAIN,DT17,5579,131221
2025-11,WEEKDAY,8,TRAIN,BP5,4097,2831
2025-11,WEEKDAY,12,TRAIN,NS14,29065,18315
2025-11,WEEKDAY,11,TRAIN,EW31,1720,953
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,SE2,24,396
2025-11,WEEKDAY,20,TRAIN,EW19,8622,23409
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,50519,18750
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,SE5,1400,1486
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,EW9,12353,10474
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1822,1335
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,PE2,1262,181
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,PW3,12,75
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,NS2,14609,19520
2025-11,WEEKDAY,15,TRAIN,NS14,20600,23084
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW32,2355,1579
2025-11,WEEKDAY,13,TRAIN,NE17/PTC,47258,43232
2025-11,WEEKDAY,0,TRAIN,NS20,154,372
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,PW7,1824,809
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1646,354
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,PW2,160,37
2025-11,WEEKDAY,12,TRAIN,EW18,16847,13621
2025-11,WEEKDAY,11,TRAIN,NS8,18352,9119
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,DT28,6064,2251
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW10,7871,8289
2025-11,WEEKDAY,20,TRAIN,SW3,690,3381
2025-11,WEEKDAY,8,TRAIN,CE1/DT16,10788,40649
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,PW3,317,774
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW10,6390,7629
2025-11,WEEKDAY,19,TRAIN,TE25,2389,6599
2025-11,WEEKDAY,7,TRAIN,NS10,153335,52207
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,NE13,12504,12299
2025-11,WEEKDAY,22,TRAIN,NS9/TE2,23963,60620
2025-11,WEEKDAY,0,TRAIN,NS19,448,2171
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,DT21,4795,3247
2025-11,WEEKDAY,12,TRAIN,DT23,3915,3575
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,TE22,1546,4091
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,DT13,4891,4701
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,EW20,3492,6081
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NE4/DT19,41981,37629
2025-11,WEEKDAY,6,TRAIN,NE13,17739,7822
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,TE22,7778,3220
2025-11,WEEKDAY,8,TRAIN,CG2,13927,34110
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,DT18,329,1097
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,NS14,15008,12437
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,TE8,6789,7012
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,PE4,405,108
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,BP11,1685,1684
2025-11,WEEKDAY,17,TRAIN,DT6,19505,9847
2025-11,WEEKDAY,17,TRAIN,DT13,22776,13769
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,NS28,5168,2692
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,NS27/CE2/TE20,1626,2485
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,NS11,6885,24169
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,EW21/CC22,2735,2556
2025-11,WEEKDAY,10,TRAIN,NS24/NE6/CC1,13430,32585
2025-11,WEEKDAY,18,TRAIN,CC27,56127,3947
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,NE15,11025,15515
2025-11,WEEKDAY,11,TRAIN,EW17,21733,19732
2025-11,WEEKDAY,9,TRAIN,NS17/CC15,64462,14658
2025-11,WEEKDAY,18,TRAIN,BP5,3349,4107
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,CC4/DT15,2364,14095
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,CC3,8414,2109
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,PE5,4293,1171
2025-11,WEEKDAY,21,TRAIN,EW23,37125,45274
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,7383,16346
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,TE5,1245,522
2025-11,WEEKDAY,9,TRAIN,EW2/DT32,72196,42706
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,CC17/TE9,3321,3046
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,CC12,4,75
2025-11,WEEKDAY,12,TRAIN,DT29,6128,3809
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,DT8,1667,1844
2025-11,WEEKDAY,14,TRAIN,NE1/CC29,42969,48114
2025-11,WEEKDAY,20,TRAIN,CE1/DT16,74110,27413
2025-11,WEEKDAY,8,TRAIN,NS21/DT11,112800,120191
2025-11,WEEKDAY,11,TRAIN,CC16,8864,4164
2025-11,WEEKDAY,8,TRAIN,DT7,8728,17170
2025-11,WEEKDAY,23,TRAIN,NS17/CC15,4274,12902
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,TE14/NS22,11973,3353
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1820,1989
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,DT22,6327,7048
2025-11,WEEKDAY,11,TRAIN,CC21,7569,12105
2025-11,WEEKDAY,21,TRAIN,EW11,14478,19170
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,DT20,3287,3206
2025-11,WEEKDAY,7,TRAIN,CC2,856,6583
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,NS4/BP1,18768,14450
2025-11,WEEKDAY,12,TRAIN,EW7,15203,12584
2025-11,WEEKDAY,12,TRAIN,EW17,23768,25085
2025-11,WEEKDAY,19,TRAIN,DT28,15461,22033
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,DT3,4050,3031
2025-11,WEEKDAY,20,TRAIN,DT18,24286,6104
